dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-12 22:57:58,Volkswagen_Polo_1.4_FSI_Team,privat,Angebot,9290,control,kleinwagen,2010,manuell,86,polo,40000,5,benzin,volkswagen,nein,2016-03-12 00:00:00,0,35630,2016-03-26 06:17:39
2016-03-18 11:25:43,Mercedes_Benz_Kabrio__Limousine___mit_Gas_Umbau....,privat,Angebot,7000,control,limousine,2003,manuell,120,slk,150000,5,benzin,mercedes_benz,nein,2016-03-18 00:00:00,0,57578,2016-03-23 08:44:31
2016-04-01 17:56:34,Servo_Klima_Zv__usw,privat,Angebot,1199,test,kleinwagen,2000,manuell,60,twingo,150000,5,benzin,renault,nein,2016-04-01 00:00:00,0,28832,2016-04-05 13:44:57
2016-03-27 12:36:18,Ford_Focus_1_6l*Klima*T�V*,privat,Angebot,1750,test,limousine,2002,manuell,75,focus,125000,1,benzin,ford,nein,2016-03-27 00:00:00,0,33330,2016-03-27 12:36:18
2016-03-18 23:41:18,Volkswagen_Golf_CL,privat,Angebot,1000,test,limousine,1990,manuell,54,golf,150000,2,benzin,volkswagen,nein,2016-03-18 00:00:00,0,47447,2016-04-05 23:16:13
2016-03-11 20:55:37,BMW_740i,privat,Angebot,1800,control,limousine,1995,automatik,286,7er,150000,12,benzin,bmw,ja,2016-03-11 00:00:00,0,77866,2016-03-20 10:17:59
2016-03-20 10:54:17,VW_Golf_6_1.4_Comfortline,privat,Angebot,8000,control,,2009,manuell,0,golf,100000,10,benzin,volkswagen,nein,2016-03-20 00:00:00,0,94139,2016-04-06 07:45:51
2016-03-16 18:37:43,Opel_Combo_1.7_DTI___Kasten___Lkw_Zulassung___Euro3,privat,Angebot,1100,control,bus,2003,manuell,75,combo,150000,3,diesel,opel,nein,2016-03-16 00:00:00,0,96224,2016-03-24 11:46:38
2016-03-09 20:37:42,Mercedes_Benz_E_270_T_CDI,privat,Angebot,2990,test,kombi,2001,automatik,170,e_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-09 00:00:00,0,53520,2016-03-17 02:45:51
2016-03-26 19:37:55,Opel_Corsa_1.0_T�V_bis_01/17,privat,Angebot,300,control,kleinwagen,2000,manuell,54,corsa,150000,0,benzin,opel,,2016-03-26 00:00:00,0,59379,2016-04-06 09:15:51
2016-03-20 18:47:31,BMW_E36_328i_Coupe_Schalter,privat,Angebot,3390,test,,2000,,0,3er,150000,2,,bmw,,2016-03-20 00:00:00,0,45739,2016-03-28 19:48:42
2016-03-31 20:57:02,Volkswagen_Passat,privat,Angebot,2750,test,kombi,2001,manuell,131,passat,150000,12,diesel,volkswagen,nein,2016-03-31 00:00:00,0,90471,2016-04-06 16:45:33
2016-03-28 20:45:46,Fabia_II_Combi_Greenline_1_2_TDI_DPF_mit_Gebrauchtwagengarantie,privat,Angebot,6990,control,kombi,2012,manuell,75,fabia,100000,5,diesel,skoda,nein,2016-03-28 00:00:00,0,44894,2016-04-03 13:58:00
2016-04-01 22:55:34,Audi_Cabriolet_Typ_89_2.0L,privat,Angebot,4800,test,cabrio,1996,manuell,116,80,150000,6,benzin,audi,nein,2016-04-01 00:00:00,0,38300,2016-04-05 23:46:14
2016-03-21 16:45:30,Mercedes_Benz_C_220_CDI_DPF_Automatik_Avantgarde,privat,Angebot,14499,control,limousine,2007,automatik,170,c_klasse,125000,5,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,13439,2016-04-06 15:45:36
2016-03-27 20:51:23,Audi_80_5_Zylinder_b4_liebhaberfahrzeug,privat,Angebot,1450,control,limousine,1992,manuell,136,,150000,0,,audi,nein,2016-03-27 00:00:00,0,38709,2016-04-05 20:17:31
2016-04-03 15:58:09,Verkaufe_ein_toppen_golf5,privat,Angebot,4300,test,limousine,2005,manuell,90,golf,150000,11,diesel,volkswagen,,2016-04-03 00:00:00,0,28779,2016-04-05 15:46:23
2016-03-24 14:38:41,Honda_Civic_1.6i,privat,Angebot,2499,test,limousine,2003,manuell,110,civic,150000,12,benzin,honda,,2016-03-24 00:00:00,0,42853,2016-03-24 14:38:41
2016-04-02 10:59:28,Alfa_Romeo_147_1.9_JTD_8V_M_Jet__DPF,privat,Angebot,3450,test,limousine,2007,manuell,120,147,150000,4,diesel,alfa_romeo,nein,2016-04-02 00:00:00,0,86678,2016-04-04 07:51:11
2016-04-01 15:53:08,Mercedes_Benz_C180_mit_T�V,privat,Angebot,350,test,limousine,1996,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,,2016-04-01 00:00:00,0,49685,2016-04-05 10:48:41
2016-03-13 01:57:12,BMW_530d_touring,privat,Angebot,3550,control,kombi,2000,automatik,184,5er,150000,11,diesel,bmw,nein,2016-03-13 00:00:00,0,72525,2016-04-06 08:45:19
2016-03-28 19:06:18,Sehr_gepflegter_unfallfreier_Ford_C_Max_Style+_1_6_DPF_mit_AHK,privat,Angebot,8250,test,bus,2010,manuell,109,c_max,125000,10,diesel,ford,nein,2016-03-28 00:00:00,0,35606,2016-04-07 04:44:59
2016-03-09 09:51:36,renault_clio_T�V_NEU_bis_03_2018_inzahlungname_moeglich,privat,Angebot,800,test,kleinwagen,1998,manuell,54,clio,150000,11,benzin,renault,nein,2016-03-09 00:00:00,0,34516,2016-03-14 11:46:52
2016-03-14 12:46:46,Audi_A4_b5_Avant_T�V_10/17,privat,Angebot,1500,test,kombi,1996,manuell,126,a4,150000,0,,audi,nein,2016-03-14 00:00:00,0,24873,2016-03-17 00:45:29
2016-03-31 00:59:04,Mercedes_Benz_GLK_250_BlueTEC_4Matic_Standhzg_Alcantara_Voll,privat,Angebot,41900,control,suv,2014,automatik,204,glk,40000,9,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,82131,2016-04-06 01:17:24
2016-04-05 09:55:37,BMW_330d_schadow_line,privat,Angebot,4200,control,kombi,2003,automatik,204,3er,150000,1,diesel,bmw,nein,2016-04-05 00:00:00,0,53757,2016-04-07 13:16:46
2016-03-06 21:38:00,Audi_100_c3_typ_44_bj_1985_quattro_krarosse_mit_achsen,privat,Angebot,150,control,,1985,,0,100,150000,4,benzin,audi,,2016-03-06 00:00:00,0,87616,2016-04-07 02:16:59
2016-03-27 12:59:00,Volkswagen_Golf_3,privat,Angebot,1000,test,kleinwagen,1996,manuell,75,golf,150000,3,benzin,volkswagen,nein,2016-03-27 00:00:00,0,38640,2016-04-01 12:45:50
2016-03-15 12:50:00,Krankenfahrstuhl_25_kmh__zu_verkaufen.,privat,Angebot,300,control,,2005,manuell,0,punto,40000,9,,fiat,ja,2016-03-15 00:00:00,0,26215,2016-03-25 04:19:17
2016-03-09 12:50:41,Peugeot_307_90_Grand_Filou,privat,Angebot,800,control,limousine,2004,manuell,88,3_reihe,150000,9,benzin,peugeot,ja,2016-03-09 00:00:00,0,66333,2016-03-20 06:18:20
2016-03-22 10:50:53,Mercedes_C_200_Kompressor,privat,Angebot,2300,control,limousine,2000,manuell,160,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,40231,2016-03-22 11:41:11
2016-03-29 07:56:29,Audi_A6_Avant_2_5tdi*Navi*Automatik*Euro4*,privat,Angebot,4000,test,kombi,2003,automatik,163,a6,150000,6,diesel,audi,nein,2016-03-29 00:00:00,0,22525,2016-03-31 01:47:16
2016-03-27 20:47:22,POLO_1.2_KILIMA_WIE_NEU,privat,Angebot,6799,control,kleinwagen,2009,,60,,20000,5,benzin,volkswagen,nein,2016-03-27 00:00:00,0,89077,2016-03-27 20:47:22
2016-03-11 18:55:53,Opel_meriva_1.6_16_v_lpg__z16xe_no_OPC,privat,Angebot,0,test,bus,2004,manuell,101,meriva,150000,10,lpg,opel,ja,2016-03-11 00:00:00,0,27432,2016-03-12 23:47:10
2016-04-03 18:58:25,BMW_Z4_roadster_2.2i_M_Paket__Klima__Xenon,privat,Angebot,9450,control,cabrio,2004,manuell,170,z_reihe,150000,12,benzin,bmw,nein,2016-04-03 00:00:00,0,65549,2016-04-07 11:15:22
2016-03-22 16:37:59,Fiat_Scudo_Bulli_Werkstattwagen_Diesel,privat,Angebot,0,test,,2006,,0,andere,5000,0,,fiat,,2016-03-22 00:00:00,0,44867,2016-04-06 06:17:56
2016-03-09 12:53:53,KIA_SPORTAGE,privat,Angebot,14500,control,,2017,manuell,136,sportage,125000,5,diesel,kia,nein,2016-03-09 00:00:00,0,49696,2016-04-05 23:45:15
2016-03-10 16:57:31,Mercedes_Benz_C_270_CDI_Elegance,privat,Angebot,6890,control,limousine,2003,manuell,170,c_klasse,125000,2,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,55743,2016-04-01 20:47:57
2016-03-23 14:45:57,Kia_Sorento__coole_Farbe_schaut......,privat,Angebot,7500,test,suv,2007,automatik,194,sorento,5000,11,benzin,kia,,2016-03-23 00:00:00,0,34314,2016-04-05 15:47:51
2016-04-01 16:06:24,Volkswagen_Golf_Function,privat,Angebot,800,control,limousine,1993,manuell,0,golf,10000,9,benzin,volkswagen,ja,2016-04-01 00:00:00,0,65929,2016-04-07 11:17:07
2016-03-08 19:58:07,A_210_Evolution_AMG_Styling_absoluter_Festpreis,privat,Angebot,1499,test,kleinwagen,2002,manuell,140,a_klasse,150000,10,,mercedes_benz,nein,2016-03-08 00:00:00,0,16727,2016-03-10 17:44:36
2016-03-19 19:49:15,is_ales_ok,privat,Angebot,500,control,kleinwagen,1999,manuell,0,,150000,0,benzin,renault,nein,2016-03-19 00:00:00,0,26969,2016-04-01 11:17:48
2016-03-28 10:50:04,VW_Caddy_Lkw_Zulassung,privat,Angebot,1495,control,kombi,2001,,64,,150000,9,diesel,volkswagen,,2016-03-28 00:00:00,0,99086,2016-04-04 11:45:46
2016-03-30 10:50:00,Mitsubishi_Space_ohne_T�V,privat,Angebot,300,test,kleinwagen,1994,manuell,0,andere,150000,7,benzin,mitsubishi,,2016-03-30 00:00:00,0,26340,2016-03-30 10:50:00
2016-04-04 12:57:02,OPEL_astra_G_T�V_NEU,privat,Angebot,1200,control,,2018,manuell,75,astra,150000,0,,opel,nein,2016-04-04 00:00:00,0,15344,2016-04-06 14:45:26
2016-03-21 23:51:55,VW_Golf_CL__2er_Golf____T�V_bis_02/2018,privat,Angebot,850,test,limousine,1989,manuell,69,golf,125000,11,benzin,volkswagen,nein,2016-03-21 00:00:00,0,95485,2016-04-05 15:17:35
2016-04-01 22:49:08,Volkswagen_T5_Transporter,privat,Angebot,8500,test,bus,2007,manuell,131,transporter,150000,12,diesel,volkswagen,nein,2016-04-01 00:00:00,0,17291,2016-04-05 21:45:06
2016-03-16 12:53:29,Volvo_v40_mit_klima,privat,Angebot,300,test,kombi,1998,manuell,0,v40,150000,6,benzin,volvo,nein,2016-03-16 00:00:00,0,47137,2016-03-25 10:18:16
2016-03-28 01:36:15,Honda_Civic_1.4i,privat,Angebot,1500,test,limousine,2000,manuell,75,civic,125000,11,benzin,honda,nein,2016-03-28 00:00:00,0,12163,2016-04-02 11:47:57
2016-04-01 10:54:38,BMW_E34_518I,privat,Angebot,950,control,limousine,1995,manuell,115,5er,150000,0,benzin,bmw,,2016-04-01 00:00:00,0,27751,2016-04-07 07:46:00
2016-03-14 12:54:41,Seat_Ibiza_1.2_12V,privat,Angebot,3200,test,kleinwagen,2004,manuell,64,ibiza,80000,2,benzin,seat,nein,2016-03-14 00:00:00,0,29633,2016-04-05 13:15:27
2016-03-19 13:36:22,Ford_C_MAX_1.6_TDCi_Titanium__7_Sitzer_Topausstattung,privat,Angebot,11890,test,bus,2011,manuell,116,c_max,150000,4,diesel,ford,nein,2016-03-19 00:00:00,0,97737,2016-04-06 18:48:10
2016-03-28 13:46:45,BMW_323_Ci_Automatik__Sitzheizung__Sportauspuff__Alufelgen_17Zoll,privat,Angebot,2900,test,coupe,2000,automatik,170,3er,150000,2,benzin,bmw,nein,2016-03-28 00:00:00,0,53332,2016-03-30 04:17:59
2016-03-07 12:38:19,Ford_Mustang_GT_V8_Cabrio_Premium_Neuwagenzustand,privat,Angebot,19750,test,cabrio,2006,manuell,305,mustang,50000,7,benzin,ford,nein,2016-03-07 00:00:00,0,38350,2016-03-12 20:18:29
2016-03-16 12:46:39,Volkswagen_Eos_2.0_FSI,privat,Angebot,9800,test,cabrio,2006,manuell,150,eos,60000,11,benzin,volkswagen,nein,2016-03-16 00:00:00,0,47198,2016-04-06 07:16:16
2016-03-18 12:39:23,Ford_Fiesta_1.4_Ghia_Klima__Scheckheft__Tuev_NEU!!,privat,Angebot,1990,control,kleinwagen,2003,manuell,80,fiesta,125000,4,benzin,ford,nein,2016-03-18 00:00:00,0,13469,2016-03-18 12:39:23
2016-03-18 06:36:46,Mercedes_Benz_Vito_115_CDI_Extralang_DPF_Aut.,privat,Angebot,10500,control,bus,2006,automatik,150,vito,150000,6,diesel,mercedes_benz,nein,2016-03-18 00:00:00,0,33729,2016-04-05 21:47:51
2016-03-24 15:38:18,Opel_Astra_J_Design_Edition_1.7_CDTI_ecoflex,privat,Angebot,11000,test,limousine,2012,manuell,131,astra,70000,3,diesel,opel,nein,2016-03-24 00:00:00,0,34613,2016-04-05 11:56:32
2016-03-22 10:55:42,Opel_Sintra_2.2__7_Sitzer,privat,Angebot,300,control,bus,1997,manuell,0,andere,150000,7,benzin,opel,,2016-03-22 00:00:00,0,24147,2016-03-28 00:15:33
2016-03-21 00:59:18,Mercedes_Benz_E320_Cdi_/T�V_05.2017_//Vollaustattung,privat,Angebot,2390,test,kombi,2000,automatik,197,e_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,27474,2016-04-05 22:46:06
2016-03-08 20:58:31,Skoda_Fabia_Combi_1.2_TSI_DSG_Style,privat,Angebot,16449,control,kombi,2015,automatik,110,fabia,10000,8,benzin,skoda,nein,2016-03-08 00:00:00,0,95502,2016-04-06 01:17:03
2016-03-12 17:47:07,BMW_e46_318i_touring,privat,Angebot,2999,test,kombi,2001,manuell,0,3er,150000,7,benzin,bmw,,2016-03-12 00:00:00,0,45891,2016-04-07 09:17:32
2016-03-21 14:43:48,Skoda_Fabian_Automatik._Kombi_Benziner,privat,Angebot,3000,control,,2016,automatik,75,fabia,150000,0,benzin,skoda,,2016-03-21 00:00:00,0,24782,2016-03-31 17:45:24
2016-03-28 17:39:50,Audi_A4___1_8_TFSI___Xenon___Scheckheft___51_tkm___TOP_Zustand,privat,Angebot,14300,test,limousine,2011,manuell,120,a4,60000,5,benzin,audi,nein,2016-03-28 00:00:00,0,59494,2016-04-06 23:15:52
2016-03-21 19:06:21,Volkswagen_Polo_1.4_United_1._Hand,privat,Angebot,5999,test,kleinwagen,2009,manuell,80,polo,125000,5,benzin,volkswagen,nein,2016-03-21 00:00:00,0,65529,2016-04-05 20:47:12
2016-03-10 18:45:59,Audi_A6_Avant_2.5_TDI_quattro_S_line,privat,Angebot,3700,test,kombi,2003,automatik,179,a6,150000,11,diesel,audi,nein,2016-03-10 00:00:00,0,64846,2016-03-13 00:16:56
2016-03-10 23:55:39,Volkswagen_Touran_1.9_TDI_DPF_Navi_PDC_Tempomat_AHK_T�V_Neu,privat,Angebot,8999,test,bus,2007,manuell,105,touran,90000,2,diesel,volkswagen,nein,2016-03-10 00:00:00,0,26689,2016-03-17 09:16:40
2016-03-16 15:51:08,BMW_530xd_e60_EZ10/2008,privat,Angebot,14000,test,limousine,2008,,235,,150000,0,,bmw,nein,2016-02-12 00:00:00,0,95131,2016-04-07 14:56:12
2016-03-31 16:57:18,Ford_Mustang_V8_390cui,privat,Angebot,25000,control,coupe,1968,automatik,305,mustang,90000,11,benzin,ford,nein,2016-03-31 00:00:00,0,74547,2016-04-06 10:45:49
2016-03-30 22:51:56,Audi_80_1.8_in_tadellosem_Zustand._Erst_71.000_km!,privat,Angebot,2790,control,limousine,1992,manuell,90,80,80000,3,benzin,audi,nein,2016-03-30 00:00:00,0,01219,2016-04-05 15:46:38
2016-03-20 23:48:31,BMW_320i_Facelift,privat,Angebot,13400,control,limousine,2008,manuell,170,3er,100000,12,benzin,bmw,nein,2016-03-20 00:00:00,0,64289,2016-04-07 11:17:36
2016-03-25 15:56:48,Volkswagen_Golf_Plus_1.6_Goal,privat,Angebot,4900,test,bus,2006,manuell,102,golf,150000,8,benzin,volkswagen,ja,2016-03-25 00:00:00,0,04288,2016-04-06 20:16:54
2016-03-08 21:52:34,Volkswagen_Golf_R32_4Motion_DSG,privat,Angebot,11299,control,limousine,2006,automatik,250,golf,150000,8,benzin,volkswagen,nein,2016-03-08 00:00:00,0,22083,2016-03-19 09:46:58
2016-04-03 11:44:17,Golf_1_6_Family,privat,Angebot,550,control,andere,1997,manuell,75,golf,150000,6,benzin,volkswagen,nein,2016-04-03 00:00:00,0,96175,2016-04-07 12:45:02
2016-03-21 20:43:01,Hyundai_Getz_1.5_CRDi_VGT_GLS,privat,Angebot,1400,control,kleinwagen,2006,manuell,88,getz,150000,7,diesel,hyundai,ja,2016-03-21 00:00:00,0,51147,2016-04-02 22:47:22
2016-03-27 12:47:45,VW_Polo_Coupe_86c_1990Bj._125193km,privat,Angebot,1200,test,coupe,1990,manuell,45,,150000,0,benzin,volkswagen,,2016-03-27 00:00:00,0,83317,2016-04-07 08:17:08
2016-03-22 18:47:21,Opel_Insignia_2.0_CDTI_Sports_Tourer_Edition,privat,Angebot,9500,control,kombi,2011,manuell,131,insignia,150000,12,diesel,opel,nein,2016-03-22 00:00:00,0,31832,2016-04-02 13:15:39
2016-03-20 16:57:05,Volkswagen_Golf_Variant_1.9_TDI_Joker,privat,Angebot,1800,test,kombi,1999,manuell,90,golf,150000,4,diesel,volkswagen,nein,2016-03-20 00:00:00,0,01920,2016-04-06 22:47:14
2016-03-24 13:51:03,Renault_Twingo_Lazuli_sport_1.2_16V_T�V_2_jahre,privat,Angebot,2800,control,,2018,manuell,75,twingo,125000,12,,renault,nein,2016-03-24 00:00:00,0,86199,2016-04-07 05:17:27
2016-03-08 09:56:53,A3_2.0_TDI_Sportback_DPF_quattro,privat,Angebot,3200,control,kombi,2006,,0,a3,150000,11,diesel,audi,nein,2016-03-08 00:00:00,0,41748,2016-03-08 09:56:53
2016-04-04 21:43:31,***_ACHTUNG_FORD_KA_NEU_T�V_BIS_04/2087_ZU_VERKAUFEN_***,privat,Angebot,1350,test,kleinwagen,2002,manuell,60,ka,150000,8,benzin,ford,,2016-04-04 00:00:00,0,24103,2016-04-07 00:15:47
2016-04-02 23:54:43,BMW_530d_Touring_Aut._TOP_Ausstattung!!!_Rabatt_!!,privat,Angebot,11000,test,kombi,2006,automatik,231,5er,150000,11,diesel,bmw,nein,2016-04-02 00:00:00,0,76332,2016-04-07 07:16:22
2016-04-03 20:44:13,Nissan_Almera,privat,Angebot,1999,test,,2016,manuell,110,almera,150000,9,diesel,nissan,,2016-04-03 00:00:00,0,10997,2016-04-05 21:17:18
2016-03-31 13:45:43,RENAULT_MEGANE_2.0_TURBO_COUPE_CABRIO_PRIVILEG,privat,Angebot,6900,control,cabrio,2006,manuell,163,megane,100000,1,benzin,renault,nein,2016-03-31 00:00:00,0,84416,2016-04-06 06:16:29
2016-03-30 16:39:39,BMW_730er_V8_Automatik_aus_3er_Hand_top_fahrbereit__T�V:07.16!!!,privat,Angebot,1600,test,limousine,1996,automatik,0,7er,150000,5,benzin,bmw,nein,2016-03-30 00:00:00,0,12057,2016-04-01 10:45:49
2016-04-01 18:45:45,Audi_A6_Avant_2.7_TDI_DPF_multitronic,privat,Angebot,12999,control,kombi,2008,automatik,179,a6,150000,8,diesel,audi,nein,2016-04-01 00:00:00,0,25551,2016-04-05 14:18:28
2016-03-31 12:58:26,BMW_BMW_535_d_xDrive_M_Sportpaket+Head_Up+Panorama++,privat,Angebot,18400,test,kombi,2011,automatik,313,5er,150000,11,diesel,bmw,nein,2016-03-31 00:00:00,0,52477,2016-03-31 13:44:44
2016-03-25 01:36:44,Volkswagen_Vento_1.8_CLX,privat,Angebot,999,test,limousine,1995,manuell,75,andere,150000,10,benzin,volkswagen,nein,2016-03-25 00:00:00,0,76597,2016-04-06 06:45:14
2016-03-27 23:48:09,Audi_A3_2.0_TDI_Sportback_DPF_S_tronic_Navi_Xenon_19",privat,Angebot,12899,test,kombi,2009,automatik,140,a3,150000,9,diesel,audi,nein,2016-03-27 00:00:00,0,51109,2016-04-06 02:15:20
2016-03-31 19:52:39,BMW_318d_DPF,privat,Angebot,10500,control,limousine,2010,manuell,143,3er,150000,5,diesel,bmw,nein,2016-03-31 00:00:00,0,29683,2016-04-06 14:18:03
2016-03-13 00:56:50,Smart_smart_&_pulse_cdi_T�V_neu,privat,Angebot,2250,control,kleinwagen,2001,,41,fortwo,150000,10,diesel,smart,nein,2016-03-13 00:00:00,0,78224,2016-03-30 01:47:18
2016-04-02 10:51:46,Volkswagen_Golf_1.4_Trendline,privat,Angebot,8500,test,limousine,2010,manuell,80,golf,50000,3,benzin,volkswagen,nein,2016-04-02 00:00:00,0,34385,2016-04-02 10:51:46
2016-04-05 11:48:01,BMW_130i_LCI_M_Paket_ab_Werk_Xenon_Schiebedach_18",privat,Angebot,14900,test,limousine,2007,manuell,265,1er,150000,10,benzin,bmw,nein,2016-04-05 00:00:00,0,14129,2016-04-05 11:48:01
2016-03-17 13:47:55,Golf_3_75PS_Klima_Schiebedach,privat,Angebot,500,control,kleinwagen,1994,manuell,75,golf,150000,3,benzin,volkswagen,nein,2016-03-17 00:00:00,0,23879,2016-03-28 14:45:17
2016-03-11 19:50:22,VW_Lupo_1_0_l_Tuev_6/2017_viele_Neuteile_verbaut,privat,Angebot,1200,test,kleinwagen,2002,manuell,45,lupo,150000,9,benzin,volkswagen,nein,2016-03-11 00:00:00,0,38707,2016-03-20 07:18:49
2016-03-21 15:43:25,Audi_A3_1.8_Ambiente,privat,Angebot,1250,control,limousine,1996,manuell,125,a3,150000,9,benzin,audi,nein,2016-03-21 00:00:00,0,63811,2016-03-30 01:18:23
2016-04-04 17:48:29,VW_Polo_Coupe_86c_in_rot__guter_Zustand__alltagsauto,privat,Angebot,370,test,kleinwagen,1992,manuell,54,polo,125000,10,benzin,volkswagen,nein,2016-04-04 00:00:00,0,30926,2016-04-04 17:48:29
2016-03-16 15:47:36,A6_Avant_Quattro,privat,Angebot,1000,test,kombi,1999,manuell,165,a6,150000,0,,audi,,2016-03-16 00:00:00,0,50181,2016-04-06 17:46:17
2016-03-12 08:55:50,AB_SOFORT_Renault_19__Chamade__R19__88PS__Ph2__T�V_05/17,privat,Angebot,350,control,limousine,1993,manuell,88,r19,150000,3,benzin,renault,nein,2016-03-12 00:00:00,0,06895,2016-03-16 08:16:48
2016-03-15 23:55:52,BMW_325d_Coupe,privat,Angebot,8600,control,coupe,2007,manuell,197,3er,150000,4,diesel,bmw,nein,2016-03-15 00:00:00,0,72116,2016-03-16 08:42:05
2016-03-13 18:47:40,Opel_zafira,privat,Angebot,2100,test,,2017,manuell,0,zafira,150000,12,diesel,opel,,2016-03-13 00:00:00,0,24782,2016-03-13 18:47:40
2016-03-07 17:52:07,Volkswagen_Golf_Cabrio,privat,Angebot,2222,test,cabrio,1991,manuell,98,golf,150000,3,benzin,volkswagen,nein,2016-03-07 00:00:00,0,17495,2016-04-06 13:17:11
2016-03-27 18:54:59,Caddy_14d_1.6SDI,privat,Angebot,850,control,,1985,manuell,54,caddy,150000,0,diesel,volkswagen,,2016-03-27 00:00:00,0,34471,2016-04-05 15:46:54
2016-04-05 08:57:20,BMW_325i_Aut.,privat,Angebot,11800,test,limousine,2005,automatik,218,3er,150000,11,benzin,bmw,nein,2016-04-05 00:00:00,0,88255,2016-04-07 12:17:52
2016-03-29 23:57:50,Ford_C_Max_zu_verkaufen!,privat,Angebot,4000,control,bus,2008,manuell,115,c_max,125000,6,diesel,ford,ja,2016-03-29 00:00:00,0,52525,2016-04-06 22:45:21
2016-03-16 11:46:23,Mercedes_Benz_CDI_Kombi_Elegance,privat,Angebot,4650,test,kombi,2005,automatik,150,c_klasse,150000,8,diesel,mercedes_benz,,2016-03-16 00:00:00,0,12109,2016-03-20 09:44:22
2016-03-23 11:42:10,Peugeot_206_1.4i_T�V_NEU+8_Fach_Bereift+PANORAMADACH+4_T�RER+,privat,Angebot,1450,test,kleinwagen,1999,manuell,75,2_reihe,150000,8,benzin,peugeot,nein,2016-03-23 00:00:00,0,21423,2016-04-01 15:15:53
2016-03-23 16:51:03,T�V_NEU!_Top_Anfaengerauto!_Corsa_1.4,privat,Angebot,900,test,,2017,manuell,60,corsa,150000,0,benzin,opel,nein,2016-03-23 00:00:00,0,33602,2016-03-23 16:51:03
2016-03-08 13:55:52,Mondeo_TDCI_Bj._2002,privat,Angebot,800,control,kombi,2002,manuell,115,mondeo,150000,12,diesel,ford,,2016-03-08 00:00:00,0,34253,2016-03-10 08:17:28
2016-03-20 11:38:38,Seat_Cordoba_Vario_1.9_TDI_T�V_NEU!!_Gruene_Plakette!_VHB!,privat,Angebot,1600,test,kombi,2000,manuell,90,cordoba,150000,11,,seat,nein,2016-03-20 00:00:00,0,67346,2016-03-26 19:18:11
2016-03-05 15:55:47,Volkswagen_Golf_V_1.4_Top_Zustand_*T�V*,privat,Angebot,2800,control,limousine,2004,manuell,75,golf,100000,9,benzin,volkswagen,ja,2016-03-05 00:00:00,0,06295,2016-03-16 06:45:15
2016-03-14 15:56:43,Mercedes_Benz_C_200_T_CDI_Avantgarde_DPF,privat,Angebot,5499,control,kombi,2004,manuell,122,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,60318,2016-03-17 07:17:11
2016-03-28 18:56:10,BMW_323i,privat,Angebot,5500,control,limousine,2000,manuell,170,3er,150000,5,benzin,bmw,nein,2016-03-28 00:00:00,0,41470,2016-04-07 01:16:06
2016-03-16 22:06:24,Mondeo_Tddi_Teile_gesucht,privat,Angebot,0,test,kombi,2001,manuell,115,mondeo,150000,0,,ford,,2016-03-16 00:00:00,0,57627,2016-03-26 11:17:50
2016-03-12 08:51:00,Suzuki_LJ_80_fuer_Bastler,privat,Angebot,1000,control,suv,1982,manuell,41,andere,150000,11,benzin,suzuki,,2016-03-12 00:00:00,0,56337,2016-03-13 00:45:46
2016-03-26 20:57:26,Audi_A4_Avant_2.0_TDI_Attraction_150PS_Xenon+_Navi+,privat,Angebot,22290,control,kombi,2013,manuell,150,a4,50000,8,diesel,audi,nein,2016-03-26 00:00:00,0,84048,2016-04-06 11:45:22
2016-03-14 09:54:32,ich_verkaufe_einen_Golf_5,privat,Angebot,3750,control,,2005,,75,golf,150000,0,,volkswagen,,2016-03-14 00:00:00,0,22115,2016-03-20 23:18:03
2016-03-22 11:59:28,Lancia_Phedra_2.0_16v_JTD_Emblema,privat,Angebot,1440,control,bus,2003,manuell,109,andere,150000,11,diesel,lancia,nein,2016-03-22 00:00:00,0,83317,2016-03-22 11:59:28
2016-03-21 14:56:24,Renault_Clio_1.4_RXE,privat,Angebot,1150,control,kleinwagen,2000,manuell,75,clio,150000,3,benzin,renault,nein,2016-03-21 00:00:00,0,44879,2016-03-22 19:20:00
2016-03-05 17:50:33,Volkswagen_Golf_2.0_GTD_Bremsen+Scheiben+T�V_NEU_NAVI,privat,Angebot,15700,test,limousine,2011,manuell,170,golf,90000,3,diesel,volkswagen,nein,2016-03-05 00:00:00,0,32832,2016-03-11 16:17:33
2016-03-17 06:56:39,BMW_316i,privat,Angebot,899,control,coupe,1995,manuell,102,3er,150000,8,benzin,bmw,nein,2016-03-17 00:00:00,0,85640,2016-03-20 07:17:29
